Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,Num_Acc,id_vehicule,num_veh,senc,catv,obs,obsm,choc,manv,motor,occutc,Num_Acc,id_usager,id_vehicule,num_veh,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp,Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
2.021E+11,26,8,2021,15:00:00,1,63,63195,2,6,1,3,Avenue blaise pascal,"458,231,810,000","33,792,350,000",2.021E+11,161 716,B01,2,1,0,0,7,2,5,NULL,2.021E+11,214 520,161 715,A01,1,1,1,2,1942,5,1,-1,-1,0,0,-1,2.021E+11,3,2089,-1,NULL,2,2,0,1,-1,-1,2,NULL,-1,1,5,1,50
2.021E+11,26,8,2021,15:00:00,1,63,63195,2,6,1,3,Avenue blaise pascal,"458,231,810,000","33,792,350,000",2.021E+11,161 716,B01,2,1,0,0,7,2,5,NULL,2.021E+11,214 521,161 716,B01,1,1,3,1,1950,5,2,-1,-1,0,0,-1,2.021E+11,3,2089,-1,NULL,2,2,0,1,-1,-1,2,NULL,-1,1,5,1,50
2.021E+11,17,8,2021,14:00:00,1,75,75116,2,1,1,3,AVENUE DE NEW YORK,"488,584,690,000","22,886,440,000",2.021E+11,159 418,B01,1,1,0,2,1,1,5,NULL,2.021E+11,211 397,159 417,A01,1,1,1,1,1990,4,2,0,-1,0,0,-1,2.021E+11,4,AVENUE DE NEW YORK,0,NULL,2,4,3,1,-1,-1,1,NULL,-1,1,0,6,50
2.021E+11,17,8,2021,14:00:00,1,75,75116,2,1,1,3,AVENUE DE NEW YORK,"488,584,690,000","22,886,440,000",2.021E+11,159 417,A01,1,1,0,2,2,9,5,NULL,2.021E+11,211 397,159 417,A01,1,1,1,1,1990,4,2,0,-1,0,0,-1,2.021E+11,4,AVENUE DE NEW YORK,0,NULL,2,4,3,1,-1,-1,1,NULL,-1,1,0,6,50
2.021E+11,17,8,2021,14:00:00,1,75,75116,2,1,1,3,AVENUE DE NEW YORK,"488,584,690,000","22,886,440,000",2.021E+11,159 418,B01,1,1,0,2,1,1,5,NULL,2.021E+11,211 398,159 418,B01,1,1,4,1,1984,4,2,0,-1,0,0,-1,2.021E+11,4,AVENUE DE NEW YORK,0,NULL,2,4,3,1,-1,-1,1,NULL,-1,1,0,6,50
2.021E+11,17,8,2021,14:00:00,1,75,75116,2,1,1,3,AVENUE DE NEW YORK,"488,584,690,000","22,886,440,000",2.021E+11,159 417,A01,1,1,0,2,2,9,5,NULL,2.021E+11,211 398,159 418,B01,1,1,4,1,1984,4,2,0,-1,0,0,-1,2.021E+11,4,AVENUE DE NEW YORK,0,NULL,2,4,3,1,-1,-1,1,NULL,-1,1,0,6,50
2.021E+11,11,8,2021,21:50:00,3,57,57487,1,1,1,3,RD157B,"490,982,400,000","61,178,900,000",2.021E+11,157 680,B01,1,1,0,2,7,1,5,NULL,2.021E+11,208 985,157 680,B01,1,1,3,1,1968,0,2,6,-1,-1,-1,-1,2.021E+11,7,RD157B,0,NULL,1,4,0,1,0,0,1,NULL,-1,1,0,1,70
2.021E+11,11,8,2021,21:50:00,3,57,57487,1,1,1,3,RD157B,"490,982,400,000","61,178,900,000",2.021E+11,157 680,B01,1,1,0,2,7,1,5,NULL,2.021E+11,208 986,157 681,A01,4,2,1,2,1995,5,1,0,-1,-1,-1,-1,2.021E+11,7,RD157B,0,NULL,1,4,0,1,0,0,1,NULL,-1,1,0,1,70
2.021E+11,11,8,2021,21:50:00,3,57,57487,1,1,1,3,RD157B,"490,982,400,000","61,178,900,000",2.021E+11,157 680,B01,1,1,0,2,7,1,5,NULL,2.021E+11,208 987,157 681,A01,3,2,1,1,1993,5,1,0,-1,-1,-1,-1,2.021E+11,7,RD157B,0,NULL,1,4,0,1,0,0,1,NULL,-1,1,0,1,70
2.021E+11,11,8,2021,21:50:00,3,57,57487,1,1,1,3,RD157B,"490,982,400,000","61,178,900,000",2.021E+11,157 680,B01,1,1,0,2,7,1,5,NULL,2.021E+11,208 988,157 681,A01,2,2,1,2,1991,5,1,0,-1,-1,-1,-1,2.021E+11,7,RD157B,0,NULL,1,4,0,1,0,0,1,NULL,-1,1,0,1,70
2.021E+11,11,8,2021,21:50:00,3,57,57487,1,1,1,3,RD157B,"490,982,400,000","61,178,900,000",2.021E+11,157 680,B01,1,1,0,2,7,1,5,NULL,2.021E+11,208 989,157 681,A01,1,1,1,1,1996,5,1,0,-1,-1,-1,-1,2.021E+11,7,RD157B,0,NULL,1,4,0,1,0,0,1,NULL,-1,1,0,1,70
2.021E+11,2,8,2021,13:15:00,1,59,59350,2,1,1,6,ARRAS RUE D,"506,199,800,000","30,650,000,000",2.021E+11,157 245,A01,1,1,0,1,1,1,5,NULL,2.021E+11,208 380,157 245,A01,1,1,1,1,1986,0,8,0,-1,-1,-1,-1,2.021E+11,4,ARRAS RUE D,0,NULL,3,0,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,2,8,2021,13:15:00,1,59,59350,2,1,1,6,ARRAS RUE D,"506,199,800,000","30,650,000,000",2.021E+11,157 245,A01,1,1,0,1,1,1,5,NULL,2.021E+11,208 381,157 245,A01,10,3,4,1,1963,0,8,8,-1,2,3,1,2.021E+11,4,ARRAS RUE D,0,NULL,3,0,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,8,8,2021,22:30:00,3,13,13047,1,6,1,2,D.5,"434,762,300,000","49,969,000,000",2.021E+11,157 168,B01,3,1,0,2,0,0,0,NULL,2.021E+11,208 278,157 167,A01,1,1,1,-1,NULL,-1,-1,-1,-1,-1,-1,-1,2.021E+11,7,D.5,0,NULL,2,4,0,1,0,0,1,NULL,-1,1,5,1,80
2.021E+11,8,8,2021,22:30:00,3,13,13047,1,6,1,2,D.5,"434,762,300,000","49,969,000,000",2.021E+11,157 168,B01,3,1,0,2,0,0,0,NULL,2.021E+11,208 279,157 168,B01,1,1,4,1,2000,0,8,0,-1,-1,-1,-1,2.021E+11,7,D.5,0,NULL,2,4,0,1,0,0,1,NULL,-1,1,5,1,80
2.021E+11,31,7,2021,12:45:00,1,49,49007,2,1,1,3,TALOT,"474,673,700,000"," -0,5558500000",2.021E+11,154 980,A01,1,1,0,2,8,26,5,NULL,2.021E+11,205 190,154 979,B01,1,1,1,1,1964,9,2,0,-1,-1,-1,-1,2.021E+11,4,TALOT,0,NULL,1,1,0,1,1,0,1,NULL,-1,1,0,1,30
2.021E+11,31,7,2021,12:45:00,1,49,49007,2,1,1,3,TALOT,"474,673,700,000"," -0,5558500000",2.021E+11,154 980,A01,1,1,0,2,8,26,5,NULL,2.021E+11,205 191,154 980,A01,1,1,4,1,1988,1,8,0,-1,-1,-1,-1,2.021E+11,4,TALOT,0,NULL,1,1,0,1,1,0,1,NULL,-1,1,0,1,30
2.021E+11,29,7,2021,15:55:00,1,66,66136,2,1,1,6,ESPAGNE (ROUTE D'),"426,790,200,000","28,919,900,000",2.021E+11,154 724,B01,1,1,0,2,1,1,5,NULL,2.021E+11,204 816,154 723,A01,1,1,4,2,1939,5,1,0,-1,-1,-1,-1,2.021E+11,4,ESPAGNE (ROUTE D'),0,NULL,2,2,0,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,29,7,2021,15:55:00,1,66,66136,2,1,1,6,ESPAGNE (ROUTE D'),"426,790,200,000","28,919,900,000",2.021E+11,154 724,B01,1,1,0,2,1,1,5,NULL,2.021E+11,204 817,154 724,B01,1,1,4,1,1942,5,8,0,-1,-1,-1,-1,2.021E+11,4,ESPAGNE (ROUTE D'),0,NULL,2,2,0,1,0,0,1,NULL,-1,1,0,1,50
2.021E+11,14,7,2021,21:20:00,5,68,68082,2,1,3,7,26 Faubourg de Belfort,"478,602,970,000","73,437,700,000",2.021E+11,149 851,A01,1,1,0,0,9,1,5,NULL,2.021E+11,198 129,149 851,A01,1,1,4,1,2003,5,0,-1,-1,0,0,-1,2.021E+11,3,2,0,NULL,2,2,0,1,14,830,1,NULL,-1,3,0,1,50
2.021E+11,14,7,2021,21:30:00,1,29,29030,1,2,1,3,Lieu Dit Kerbellec,"486,844,855,527","-40,965,834,260",2.021E+11,149 848,B01,3,1,0,2,1,16,5,NULL,2.021E+11,198 125,149 847,A01,1,1,1,1,1960,5,1,-1,-1,0,0,-1,2.021E+11,4,NULL,-1,NULL,2,1,0,1,-1,-1,1,NULL,3,1,0,1,80
2.021E+11,14,7,2021,21:30:00,1,29,29030,1,2,1,3,Lieu Dit Kerbellec,"486,844,855,527","-40,965,834,260",2.021E+11,149 848,B01,3,1,0,2,1,16,5,NULL,2.021E+11,198 126,149 848,B01,1,1,3,1,1970,5,0,-1,-1,0,0,-1,2.021E+11,4,NULL,-1,NULL,2,1,0,1,-1,-1,1,NULL,3,1,0,1,80
2.021E+11,6,7,2021,19:45:00,1,67,67043,2,1,2,3,ROBERTSAU (RUE DE LA),"486,129,920,000","77,649,140,000",2.021E+11,147 845,B01,2,1,0,2,2,19,5,NULL,2.021E+11,195 354,147 844,A01,1,1,4,1,1999,4,2,8,-1,-1,-1,-1,2.021E+11,7,ROBERTSAU (RUE DE LA),0,NULL,2,4,1,1,-1,-1,1,NULL,-1,2,0,1,50
2.021E+11,6,7,2021,19:45:00,1,67,67043,2,1,2,3,ROBERTSAU (RUE DE LA),"486,129,920,000","77,649,140,000",2.021E+11,147 845,B01,2,1,0,2,2,19,5,NULL,2.021E+11,195 355,147 845,B01,1,1,4,1,1995,0,8,0,-1,-1,-1,-1,2.021E+11,7,ROBERTSAU (RUE DE LA),0,NULL,2,4,1,1,-1,-1,1,NULL,-1,2,0,1,50
2.021E+11,14,6,2021,14:45:00,1,34,34032,2,6,1,3,NOGUERES HENRI (RD POINT),"433,533,917,661","32,250,532,508",2.021E+11,141 708,B01,3,1,0,2,2,1,5,NULL,2.021E+11,187 149,141 707,A01,1,1,1,1,1934,3,1,0,-1,0,0,-1,2.021E+11,4,NOGUERES HENRI (RD POINT),0,NULL,1,2,0,1,-1,-1,2,NULL,-1,1,0,1,50
2.021E+11,14,6,2021,14:45:00,1,34,34032,2,6,1,3,NOGUERES HENRI (RD POINT),"433,533,917,661","32,250,532,508",2.021E+11,141 708,B01,3,1,0,2,2,1,5,NULL,2.021E+11,187 150,141 708,B01,1,1,3,1,1999,3,8,0,-1,0,0,-1,2.021E+11,4,NOGUERES HENRI (RD POINT),0,NULL,1,2,0,1,-1,-1,2,NULL,-1,1,0,1,50
2.021E+11,15,6,2021,09:13:00,1,17,17300,2,2,7,3,DELMAS   AVENUE MAURICE,"461,587,900,000","-11,594,900,000",2.021E+11,140 852,B01,1,1,0,2,1,19,0,NULL,2.021E+11,186 053,140 851,A01,1,1,1,2,1966,1,1,0,-1,-1,-1,-1,2.021E+11,4,DELMAS   AVENUE MAURICE,0,NULL,2,2,1,1,-1,-1,1,NULL,-1,1,5,1,30
2.021E+11,15,6,2021,09:13:00,1,17,17300,2,2,7,3,DELMAS   AVENUE MAURICE,"461,587,900,000","-11,594,900,000",2.021E+11,140 852,B01,1,1,0,2,1,19,0,NULL,2.021E+11,186 054,140 852,B01,1,1,4,2,1997,1,2,8,-1,0,0,-1,2.021E+11,4,DELMAS   AVENUE MAURICE,0,NULL,2,2,1,1,-1,-1,1,NULL,-1,1,5,1,30
2.021E+11,13,6,2021,09:40:00,1,9,9122,2,9,1,3,FAURE (COURS GABRIEL),"429,643,560,000","16,104,110,000",2.021E+11,139 868,B01,1,1,0,2,1,1,0,NULL,2.021E+11,184 793,139 867,A01,1,1,1,1,2001,5,1,8,-1,-1,-1,-1,2.021E+11,3,FAURE (COURS GABRIEL),0,NULL,1,3,1,1,40,68,2,NULL,-1,1,2,1,50
2.021E+11,13,6,2021,09:40:00,1,9,9122,2,9,1,3,FAURE (COURS GABRIEL),"429,643,560,000","16,104,110,000",2.021E+11,139 868,B01,1,1,0,2,1,1,0,NULL,2.021E+11,184 794,139 868,B01,1,1,4,1,1949,0,8,0,-1,-1,-1,-1,2.021E+11,3,FAURE (COURS GABRIEL),0,NULL,1,3,1,1,40,68,2,NULL,-1,1,2,1,50
2.021E+11,9,6,2021,19:30:00,1,75,75107,2,3,1,3,QUAI BRANLY,"488,574,350,000","22,911,050,000",2.021E+11,138 166,B01,1,1,0,2,0,1,5,NULL,2.021E+11,182 537,138 165,A01,1,1,1,2,1987,5,2,0,-1,0,0,-1,2.021E+11,4,QUAI BRANLY,0,NULL,2,4,1,1,-1,-1,1,NULL,-1,1,0,5,50
2.021E+11,9,6,2021,19:30:00,1,75,75107,2,3,1,3,QUAI BRANLY,"488,574,350,000","22,911,050,000",2.021E+11,138 165,A01,2,1,0,2,0,14,5,NULL,2.021E+11,182 537,138 165,A01,1,1,1,2,1987,5,2,0,-1,0,0,-1,2.021E+11,4,QUAI BRANLY,0,NULL,2,4,1,1,-1,-1,1,NULL,-1,1,0,5,50
2.021E+11,9,6,2021,19:30:00,1,75,75107,2,3,1,3,QUAI BRANLY,"488,574,350,000","22,911,050,000",2.021E+11,138 166,B01,1,1,0,2,0,1,5,NULL,2.021E+11,182 538,138 166,B01,1,1,4,1,1992,5,2,0,-1,0,0,-1,2.021E+11,4,QUAI BRANLY,0,NULL,2,4,1,1,-1,-1,1,NULL,-1,1,0,5,50
2.021E+11,9,6,2021,19:30:00,1,75,75107,2,3,1,3,QUAI BRANLY,"488,574,350,000","22,911,050,000",2.021E+11,138 165,A01,2,1,0,2,0,14,5,NULL,2.021E+11,182 538,138 166,B01,1,1,4,1,1992,5,2,0,-1,0,0,-1,2.021E+11,4,QUAI BRANLY,0,NULL,2,4,1,1,-1,-1,1,NULL,-1,1,0,5,50
2.021E+11,28,5,2021,20:21:00,2,11,11262,2,6,1,3,CARNOT (AVENUE),"432,005,000,000","30,193,600,000",2.021E+11,135 882,B01,2,1,0,2,7,26,5,NULL,2.021E+11,179 584,135 881,A01,1,1,1,1,1983,1,1,8,-1,-1,-1,-1,2.021E+11,3,NULL,0,NULL,2,2,0,1,-1,-1,3,NULL,-1,1,9,1,50
2.021E+11,28,5,2021,20:21:00,2,11,11262,2,6,1,3,CARNOT (AVENUE),"432,005,000,000","30,193,600,000",2.021E+11,135 882,B01,2,1,0,2,7,26,5,NULL,2.021E+11,179 585,135 882,B01,1,1,3,1,1982,0,2,8,-1,-1,-1,-1,2.021E+11,3,NULL,0,NULL,2,2,0,1,-1,-1,3,NULL,-1,1,9,1,50
2.021E+11,27,5,2021,12:40:00,1,65,65473,1,1,1,2,D913,"429,539,060,000"," -0,0649950000",2.021E+11,133 937,A01,1,1,0,2,1,2,5,NULL,2.021E+11,177 057,133 936,B01,1,1,1,1,1987,5,2,-1,-1,0,0,-1,2.021E+11,3,13,-1,NULL,2,2,0,1,6,158,2,NULL,-1,1,0,1,80
2.021E+11,27,5,2021,12:40:00,1,65,65473,1,1,1,2,D913,"429,539,060,000"," -0,0649950000",2.021E+11,133 936,B01,1,1,0,2,4,1,5,NULL,2.021E+11,177 057,133 936,B01,1,1,1,1,1987,5,2,-1,-1,0,0,-1,2.021E+11,3,13,-1,NULL,2,2,0,1,6,158,2,NULL,-1,1,0,1,80
2.021E+11,27,5,2021,12:40:00,1,65,65473,1,1,1,2,D913,"429,539,060,000"," -0,0649950000",2.021E+11,133 937,A01,1,1,0,2,1,2,5,NULL,2.021E+11,177 058,133 937,A01,1,1,3,2,1989,5,2,-1,-1,0,0,-1,2.021E+11,3,13,-1,NULL,2,2,0,1,6,158,2,NULL,-1,1,0,1,80
2.021E+11,27,5,2021,12:40:00,1,65,65473,1,1,1,2,D913,"429,539,060,000"," -0,0649950000",2.021E+11,133 936,B01,1,1,0,2,4,1,5,NULL,2.021E+11,177 058,133 937,A01,1,1,3,2,1989,5,2,-1,-1,0,0,-1,2.021E+11,3,13,-1,NULL,2,2,0,1,6,158,2,NULL,-1,1,0,1,80
2.021E+11,28,5,2021,15:15:00,1,56,56078,1,1,1,2,Route de Gestel,"478,055,870,000","-34,706,500,000",2.021E+11,133 598,A01,2,1,1,0,1,1,5,NULL,2.021E+11,176 625,133 598,A01,1,1,2,1,1951,5,2,-1,-1,0,0,-1,2.021E+11,3,306,0,D,2,2,0,1,6,490,1,NULL,-1,1,0,1,80
2.021E+11,28,5,2021,15:15:00,1,56,56078,1,1,1,2,Route de Gestel,"478,055,870,000","-34,706,500,000",2.021E+11,133 598,A01,2,1,1,0,1,1,5,NULL,2.021E+11,176 626,133 599,B01,1,1,1,1,1971,4,1,-1,-1,0,0,-1,2.021E+11,3,306,0,D,2,2,0,1,6,490,1,NULL,-1,1,0,1,80
2.021E+11,6,5,2021,20:40:00,1,76,76681,2,3,1,3,RASPAIL. RUE FRANCOIS,"494,157,800,000","10,947,500,000",2.021E+11,128 183,B01,0,1,0,2,8,15,5,NULL,2.021E+11,169 435,128 183,B01,1,1,2,1,1979,4,8,0,-1,-1,-1,-1,2.021E+11,4,RASPAIL. RUE FRANCOIS,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,2,0,1,30
2.021E+11,6,5,2021,20:40:00,1,76,76681,2,3,1,3,RASPAIL. RUE FRANCOIS,"494,157,800,000","10,947,500,000",2.021E+11,128 183,B01,0,1,0,2,8,15,5,NULL,2.021E+11,169 436,128 184,A01,2,2,1,1,1999,1,8,0,-1,-1,-1,-1,2.021E+11,4,RASPAIL. RUE FRANCOIS,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,2,0,1,30
2.021E+11,6,5,2021,20:40:00,1,76,76681,2,3,1,3,RASPAIL. RUE FRANCOIS,"494,157,800,000","10,947,500,000",2.021E+11,128 183,B01,0,1,0,2,8,15,5,NULL,2.021E+11,169 437,128 184,A01,1,1,1,1,1999,1,8,0,-1,-1,-1,-1,2.021E+11,4,RASPAIL. RUE FRANCOIS,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,2,0,1,30
2.021E+11,30,4,2021,09:15:00,1,94,94071,2,1,1,2,Avenue Charles de Gaulle,"487,665,400,000","25,322,900,000",2.021E+11,126 650,A01,1,1,0,2,4,1,5,NULL,2.021E+11,167 445,126 649,Z01,1,1,1,-1,NULL,-1,-1,-1,-1,-1,-1,-1,2.021E+11,4,CHARLES DE GAULLE (R),0,NULL,2,2,0,1,1,0,1,NULL,-1,1,0,1,50
2.021E+11,30,4,2021,09:15:00,1,94,94071,2,1,1,2,Avenue Charles de Gaulle,"487,665,400,000","25,322,900,000",2.021E+11,126 650,A01,1,1,0,2,4,1,5,NULL,2.021E+11,167 446,126 650,A01,1,1,4,1,1995,1,0,0,-1,-1,-1,-1,2.021E+11,4,CHARLES DE GAULLE (R),0,NULL,2,2,0,1,1,0,1,NULL,-1,1,0,1,50
2.021E+11,28,4,2021,07:15:00,1,92,92026,2,1,1,3,CIRCULAIRE (BOULEVARD),"488,908,900,000","22,476,700,000",2.021E+11,126 134,Y01,3,1,0,2,1,1,5,NULL,2.021E+11,166 790,126 134,Y01,1,1,3,1,1998,1,8,0,-1,-1,-1,-1,2.021E+11,3,CIRCULAIRE (BOULEVARD),0,NULL,1,2,1,1,0,0,1,NULL,-1,1,0,5,50
2.021E+11,28,4,2021,07:15:00,1,92,92026,2,1,1,3,CIRCULAIRE (BOULEVARD),"488,908,900,000","22,476,700,000",2.021E+11,126 134,Y01,3,1,0,2,1,1,5,NULL,2.021E+11,166 791,126 135,A01,1,1,1,1,1976,1,1,0,-1,-1,-1,-1,2.021E+11,3,CIRCULAIRE (BOULEVARD),0,NULL,1,2,1,1,0,0,1,NULL,-1,1,0,5,50
2.021E+11,24,4,2021,17:50:00,1,56,56121,2,3,1,3,CHENAILLER DIT COLONEL MAURICE ( AV. ),"477,365,700,000","-33,903,200,000",2.021E+11,125 716,B01,2,1,0,2,7,1,5,NULL,2.021E+11,166 262,125 716,B01,1,1,4,1,1988,5,2,0,-1,-1,-1,-1,2.021E+11,4,CHENAILLER DIT COLONEL MAURICE ( AV. ),0,NULL,2,2,0,2,0,0,1,NULL,-1,1,0,1,50
2.021E+11,24,4,2021,17:50:00,1,56,56121,2,3,1,3,CHENAILLER DIT COLONEL MAURICE ( AV. ),"477,365,700,000","-33,903,200,000",2.021E+11,125 716,B01,2,1,0,2,7,1,5,NULL,2.021E+11,166 263,125 717,Z01,1,1,1,-1,NULL,-1,8,-1,-1,-1,-1,-1,2.021E+11,4,CHENAILLER DIT COLONEL MAURICE ( AV. ),0,NULL,2,2,0,2,0,0,1,NULL,-1,1,0,1,50
2.021E+11,24,4,2021,19:00:00,1,75,75111,2,4,1,3,BOULEVARD VOLTAIRE,"488,528,225,019","23,884,873,746",2.021E+11,125 297,B01,2,1,0,2,1,1,5,NULL,2.021E+11,165 725,125 296,A01,1,1,1,2,1981,3,1,0,-1,0,0,-1,2.021E+11,4,BOULEVARD VOLTAIRE,0,NULL,2,2,1,1,-1,-1,1,NULL,-1,1,-1,5,50
2.021E+11,24,4,2021,19:00:00,1,75,75111,2,4,1,3,BOULEVARD VOLTAIRE,"488,528,225,019","23,884,873,746",2.021E+11,125 297,B01,2,1,0,2,1,1,5,NULL,2.021E+11,165 726,125 297,B01,1,1,4,1,1996,9,2,0,-1,0,0,-1,2.021E+11,4,BOULEVARD VOLTAIRE,0,NULL,2,2,1,1,-1,-1,1,NULL,-1,1,-1,5,50
2.021E+11,30,3,2021,17:30:00,1,60,60439,2,9,1,1,rue des pinsons,"493,159,310,000","23,155,940,000",2.021E+11,119 458,A01,0,1,0,0,1,2,5,NULL,2.021E+11,158 126,119 457,B01,1,1,1,2,1965,0,1,-1,-1,0,0,-1,2.021E+11,5,NULL,-1,NULL,1,1,0,1,-1,-1,1,NULL,-1,1,9,8,50
2.021E+11,30,3,2021,17:30:00,1,60,60439,2,9,1,1,rue des pinsons,"493,159,310,000","23,155,940,000",2.021E+11,119 458,A01,0,1,0,0,1,2,5,NULL,2.021E+11,158 127,119 458,A01,1,1,4,1,2013,0,0,-1,-1,0,0,-1,2.021E+11,5,NULL,-1,NULL,1,1,0,1,-1,-1,1,NULL,-1,1,9,8,50
2.021E+11,26,3,2021,11:25:00,1,75,75114,2,2,1,6,RUE D ALESIA,"488,278,300,000","23,304,990,000",2.021E+11,118 873,Z01,2,1,0,2,5,1,5,NULL,2.021E+11,157 355,118 872,A01,1,1,4,1,1987,1,2,6,-1,0,0,-1,2.021E+11,4,RUE D ALESIA,0,NULL,1,0,1,1,-1,-1,1,NULL,-1,1,8,1,50
2.021E+11,26,3,2021,11:25:00,1,75,75114,2,2,1,6,RUE D ALESIA,"488,278,300,000","23,304,990,000",2.021E+11,118 873,Z01,2,1,0,2,5,1,5,NULL,2.021E+11,157 356,118 873,Z01,1,1,1,-1,NULL,-1,-1,-1,-1,-1,-1,-1,2.021E+11,4,RUE D ALESIA,0,NULL,1,0,1,1,-1,-1,1,NULL,-1,1,8,1,50
2.021E+11,11,3,2021,18:22:00,1,35,35226,1,1,1,2,D794,"484,283,530,000","-19,136,380,000",2.021E+11,115 135,B01,1,1,0,2,6,1,5,NULL,2.021E+11,152 567,115 135,B01,1,1,3,1,1952,0,0,-1,-1,0,0,-1,2.021E+11,3,794,-1,NULL,2,2,0,1,67,480,1,NULL,-1,1,2,1,80
2.021E+11,11,3,2021,18:22:00,1,35,35226,1,1,1,2,D794,"484,283,530,000","-19,136,380,000",2.021E+11,115 135,B01,1,1,0,2,6,1,5,NULL,2.021E+11,152 568,115 136,A01,1,1,1,1,1974,0,1,-1,-1,0,0,-1,2.021E+11,3,794,-1,NULL,2,2,0,1,67,480,1,NULL,-1,1,2,1,80
2.021E+11,2,3,2021,10:45:00,1,75,75111,2,4,1,6,BOULEVARD VOLTAIRE,"488,609,840,000","23,747,980,000",2.021E+11,113 222,A01,2,1,0,1,3,1,5,NULL,2.021E+11,150 130,113 222,A01,1,1,4,1,1959,1,8,0,-1,0,0,-1,2.021E+11,4,BOULEVARD VOLTAIRE,0,NULL,2,2,1,1,-1,-1,1,NULL,-1,1,-1,5,30
2.021E+11,2,3,2021,10:45:00,1,75,75111,2,4,1,6,BOULEVARD VOLTAIRE,"488,609,840,000","23,747,980,000",2.021E+11,113 222,A01,2,1,0,1,3,1,5,NULL,2.021E+11,150 131,113 222,A01,10,3,1,1,1987,4,0,-1,-1,2,1,1,2.021E+11,4,BOULEVARD VOLTAIRE,0,NULL,2,2,1,1,-1,-1,1,NULL,-1,1,-1,5,30
2.021E+11,27,2,2021,10:30:00,1,93,93050,2,2,7,3,PRESIDENT JOHN KENNEDY (AVENUE),"488,648,109,808","25,259,247,651",2.021E+11,112 530,B01,0,1,0,2,8,19,0,NULL,2.021E+11,149 254,112 529,A01,1,1,1,1,1969,3,1,0,-1,-1,-1,-1,2.021E+11,4,PRESIDENT JOHN KENNEDY (AVENUE),0,NULL,2,2,0,1,1,0,1,NULL,-1,1,0,1,50
2.021E+11,27,2,2021,10:30:00,1,93,93050,2,2,7,3,PRESIDENT JOHN KENNEDY (AVENUE),"488,648,109,808","25,259,247,651",2.021E+11,112 530,B01,0,1,0,2,8,19,0,NULL,2.021E+11,149 255,112 530,B01,1,1,4,1,1958,3,1,0,-1,-1,-1,-1,2.021E+11,4,PRESIDENT JOHN KENNEDY (AVENUE),0,NULL,2,2,0,1,1,0,1,NULL,-1,1,0,1,50
2.021E+11,24,2,2021,17:30:00,2,75,75117,2,4,1,3,AVENUE DE WAGRAM,"488,821,916,483","23,011,690,378",2.021E+11,111 680,B01,1,1,0,2,2,1,5,NULL,2.021E+11,148 136,111 680,B01,1,1,4,2,1969,1,2,0,-1,0,0,-1,2.021E+11,4,AVENUE DE WAGRAM,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,24,2,2021,17:30:00,2,75,75117,2,4,1,3,AVENUE DE WAGRAM,"488,821,916,483","23,011,690,378",2.021E+11,111 680,B01,1,1,0,2,2,1,5,NULL,2.021E+11,148 137,111 681,A01,1,1,1,1,1999,5,8,0,-1,0,0,-1,2.021E+11,4,AVENUE DE WAGRAM,0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,15,2,2021,16:05:00,1,36,36044,2,6,1,3,Rue des Ingrains,"467,931,492,969","17,113,346,233",2.021E+11,110 698,B01,1,1,0,2,1,26,5,NULL,2.021E+11,146 894,110 698,B01,1,1,4,1,1976,0,8,0,-1,-1,0,-1,2.021E+11,4,INGRAINS (DES),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,15,2,2021,16:05:00,1,36,36044,2,6,1,3,Rue des Ingrains,"467,931,492,969","17,113,346,233",2.021E+11,110 698,B01,1,1,0,2,1,26,5,NULL,2.021E+11,146 895,110 699,A01,1,1,1,2,1989,0,1,0,-1,-1,0,-1,2.021E+11,4,INGRAINS (DES),0,NULL,2,2,0,1,-1,-1,1,NULL,-1,1,0,1,50
2.021E+11,14,2,2021,15:14:00,1,54,54089,1,1,7,2,Route Departementale 913,"487,592,442,681","62,541,818,620",2.021E+11,109 435,B01,1,1,0,2,4,1,5,NULL,2.021E+11,145 250,109 435,B01,1,1,4,1,1988,5,2,4,9,0,0,-1,2.021E+11,3,913,-1,NULL,2,2,0,1,24,850,1,NULL,-1,1,0,1,80
2.021E+11,14,2,2021,15:14:00,1,54,54089,1,1,7,2,Route Departementale 913,"487,592,442,681","62,541,818,620",2.021E+11,109 435,B01,1,1,0,2,4,1,5,NULL,2.021E+11,145 251,109 436,A01,1,1,4,2,1947,5,1,-1,-1,0,0,-1,2.021E+11,3,913,-1,NULL,2,2,0,1,24,850,1,NULL,-1,1,0,1,80
