Title,Publication Year,Image URL,Article Content,Article Description,female_mentions,male_mentions,representation
32 Degrees Activewear Sale From $1.99 + free shipping w/ $24,2024,"https://c.dlnws.com/image/upload/f_auto,t_maximum,q_auto/content/yj533ay9sienz6fmwcna.png","moreSave on hundreds of items from clothing pieces, to shoes, camping gear, cycling gear, backpacks, snow sports equipment, and more. Choose in-store pickup to dodge the $5.99 shipping fee or get fre… [+98 chars]","Almost 50 items are discounted, with women's accessories starting from $1.99, men's and women's tops from $4.99, and men's joggers from $7.99, among other discounts. Shipping adds $5.99, but orders of $23.75 or more get free shipping via code SHIP24"". Shop N…""",2,4,male
A promised bridge over the Mystic River would be a missing link for Somerville and Everett. So where is it?,2024,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/tnug9Vq-Z3MwWmgYNs5hM3gmC2M=/506x0/cloudfront-us-east-1.images.arcpublishing.com/bostonglobe/LZD6KOR3FZ74NTGN2LJE6HVJEM.jpg,"Two governors have committed to build a footbridge across the Mystic to the Encore for pedestrians and cyclists, one of the largest such crossings in the Boston area.
But years later, its become a v… [+5674 chars]","The project, which bikers, mayors, and customers say would close a glaring transportation gap, is back on the drawing board.",1,3,male
"Dylan Bibic takes track cycling gold for Canada, men's sprint team earns bronze",2024,https://i.cbc.ca/1.7173137.1713017392!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/bibic-dylan-240412-1180.jpg,"Canadian cyclist Dylan Bibic outlasted his competition and captured gold at the UCI Track Nations Cup on Friday in Milton, Ont.
The 20-year-old Mississauga, Ont., native was the last rider on the tr… [+1058 chars]","Canadian cyclist Dylan Bibic outlasted his competition and captured gold at the UCI Track Nations Cup on Friday in Milton, Ont.",0,5,male
32 Degrees Men's Lightweight Baselayer Leggings for $25 for 5 + free shipping,2024,"https://c.dlnws.com/image/upload/f_auto,t_maximum,q_auto/content/qzilujx0azo0foci3sfx.jpg","moreSave on hundreds of items from clothing pieces, to shoes, camping gear, cycling gear, backpacks, snow sports equipment, and more. Choose in-store pickup to dodge the $5.99 shipping fee or get fre… [+98 chars]","For best value, get five for $25, which enables coupon code NEWS24"" to bag free shipping (on orders of $23.75 or more). In Black or Stingray. Buy Now at 32 Degrees""",0,3,male
Huffy Spring Sale: Up to 55% off + free shipping,2024,"https://c.dlnws.com/image/upload/f_auto,t_maximum,q_auto/content/klgtfiuyzo5w8lfldc3a.jpg","moreIt's National Bike Day coming up on April 19, so stock up now from over 1,400 choices of style and functionality in bicyling shoes, apparel, and gear. We've pictured the Northwave Men's Core Plus… [+97 chars]","Celebrate National Bike Day April 19th. Shop kids' scooters from $25, women's cruiser bikes from $143, men's mountain bikes from $200, and more. We've pictured the Huffy Men's 24 Marker Mountain Bike for $199.99 ($80 off). Shop Now at Huffy""",1,4,male
32 Degrees Women's Ultra-Stretch Bike Shorts for $8 + free shipping w/ $24,2024,"https://c.dlnws.com/image/upload/f_auto,t_maximum,q_auto/content/katyzw17m1yguvp7lcyw.jpg","moreSave on hundreds of items from clothing pieces, to shoes, camping gear, cycling gear, backpacks, snow sports equipment, and more. Choose in-store pickup to dodge the $5.99 shipping fee or get fre… [+98 chars]","That's a fantastic price for a pair of bike shorts and they're available in a range of sizes and colors (Black pictured). Apply coupon code NEWS24"" to get free shipping with orders of $23.75 or more. Buy Now at 32 Degrees""",1,4,male
New cycling race format sees cyclists aiming to ride at exactly 20mph to work around new speed limits,2024,https://cdn.road.cc/sites/default/files/styles/main_width/public/wilier-twin-foil-riding-1.jpg,"With 20mph now the default speed limit on restricted roads in Wales, and other parts of the UK moving to impose the lower speed limit in residential areas to improve safety, it was feared the sport o… [+4542 chars]","In the unique new event to be held on open roads, the winner will be the rider who completes the course as close to exactly 20 miles per hour as possible, and organisers have come up with some smart ways to keep competitors bang on the limit",1,2,male
E-Bike Battery Fires - Should You Be Worried?,2024,https://ep1.pinkbike.org/p4pb22460992/p4pb22460992.jpg,"Battery fires involving e-bikes are on the rise and often in the news. We've reported on electric bikes catching fire on this site. But how common are they? If you own an ebike, how likely is it to c… [+9874 chars]",Are battery fires really as common as they seem?( Photos: 6 ),0,3,male
"We continue to race proudly as Israel – Premier Tech"": Israel name removed from cycling team's vehicles as ""precautionary measure""""",2024,https://cdn.road.cc/sites/default/files/styles/main_width/public/20240303pnc0026-asobillyceusters.png,"Israel Premier Tech have removed mention of Israel from team vehicles for the 2024 season as a precautionary measure"". The UCI ProTour team of Chris Froome and Michael Woods this afternoon told road… [+3024 chars]""",The team of Chris Froome said the IPT monogram,0,4,male
Circularly polarized RABBITT applied to a Rabi-cycling atom,2024,NULL,"Figure 6
From top to bottom: (a1), (b1), (c1) The relative polar-angle-resolved RABBITT phases for P
l
as a function of polar emission angle of photoelectrons, with the intensities of the left-han… [+666 chars]","We utilize the reconstruction of attosecond beating by interference of two-photon transitions (RABBITT) technique to study the phase of a Rabi-cycling atom using circularly polarized extreme ultraviolet and infrared fields, where the infrared field induces Ra…",1,2,male
Are four-piston brakes finally coming to gravel?,2024,https://off.road.cc/sites/default/files/styles/640body/public/thumbnails/image/2024%20sram%20brake%20patent%20hero.jpg?itok=0SoO1By9,Four-piston brake calipers are an expectation on most modern mountain bikes with only the lightest of cross-country machines equipped with the two-piston counterpart. With gravel bikes going the way … [+1248 chars],"Four-piston brake calipers are an expectation on most modern mountain bikes with only the lightest of cross-country machines equipped with the two-piston counterpart. With gravel bikes going the way of mountain bikes, running larger rotors and now suspension …",0,2,male
“Enough is enough”: Campaigners call on housing developers to reopen community cycling path after a 6-month closure turns into 3 years,2024,https://cdn.road.cc/sites/default/files/styles/main_width/public/concorde-way-constable-road-entrance.jpg,"Cycling campaigners in Bristol have sent a letter to Legal and General (L&amp;G), responsible for the housing development project thats rendered a community cycling route out of use for the last thre… [+4512 chars]","The developers have said the route will reopen in August 2025, taking the total period that it’s been closed to almost four and a half years.",0,3,male
"Owner claims dangerous dog is triggered by bike saddlebags after aggressive"" pet attacks two cyclists"," knocking one unconscious and biting another""",2024,https://cdn.road.cc/sites/default/files/styles/main_width/public/screenshot-1108_1.png,"A council in New Zealand has rejected a Staffordshire Bull Terrier owner's attempt to overturn its 'dangerous dog' status after they claimed the pet has a problem"" with bike saddlebags which explain… [+3364 chars]""",3,4,male
UCI allows Visma-Lease a Bike to use controversial time trial helmet,2024,https://road.cc/sites/default/files/styles/main_width/public/jumbo-2.jpeg,"Visma-Lease a Bike's attention-grabbing, bulbous time trial helmet that debuted at Tirreno-Adriatico can be used throughout the 2024 season, the UCI has decided following an investigation.
Wout van … [+3701 chars]","After the cycling world went into meltdown over the alien-esque Giro TT helmet the UCI said it would investigate, the governing body now confirming it will let the team of Jonas Vingegaard and Wout van Aert use the lid this season",0,4,male
The Advantages Of Electric Mountain Bikes In Mountain Trails,2024,https://bitrebels.com/wp-content/uploads/2024/03/electric-mountain-bikes-trail-header-image.jpg,"In the realm of off-road cycling, electric mountain bikes (e-MTBs) have revolutionized the game: they merge traditional mountain biking’s thrill with electric assistance’s power and efficiency.
Equi… [+4934 chars]","In the realm of off-road cycling, electric mountain bikes (e-MTBs) have revolutionized the game: they merge traditional mountain biking’s thrill with electric assistance’s power and efficiency. Equipped with high-performance electric motors–which offer either…",1,4,male
"Huffy Adults' Motoric 20 Folding Electric Bike for $592 + free shipping""",2024,"https://c.dlnws.com/image/upload/f_auto,t_maximum,q_auto/content/jzcnvn4d68f9pkyz0k8a.jpg","moreJust in time for National Bike Day on April 19th, over 150 items are discounted, including hydration from $10, socks from $14, gloves from $15, cycling apparel from $22, and helmets from $42. We'… [+233 chars]","Celebrate National Bike Day (on April 19) with a $708 savings after coupon code BIKEBLOOM15"". Buy Now at Huffy ",0,3,male
Huffy Spring Sale: Up to 55% off + extra 15% off + free shipping,2024,"https://c.dlnws.com/image/upload/f_auto,t_maximum,q_auto/content/i4gblesud79r0cveg0xz.jpg","moreJust in time for National Bike Day on April 19th, over 150 items are discounted, including hydration from $10, socks from $14, gloves from $15, cycling apparel from $22, and helmets from $42. We'… [+233 chars]","Celebrate National Bike Day April 19th. Use code BIKEBLOOM15"" to shop kids' scooters from $21",1,3,male
Olympic great Kenny announces retirement,2024,https://ichef.bbci.co.uk/news/1024/branded_sport/11787/production/_124395517_bbcbreakingnewsgraphic.jpg,"Dame Laura Kenny, Britain's most successful female Olympian, has announced her retirement from cycling.
The 31-year-old won five Olympic golds and seven World Championship titles in a distinguished … [+1687 chars]","Dame Laura Kenny, Britain's most successful female Olympian, announces her retirement from cycling.",3,5,male
The Dust-Up: Community Bike Shops are the Only Shops We Need – Morgan Taylor,2024,https://media.theradavist.com/uploads/2024/04/morgan-taylor-dust-up-community-bike-shops-1.jpg?w=1200&quality=75,"In today’s Dust-Up opinion column, Morgan makes a deep cut into the business and culture many readers of this site make a living in. Are traditional bike shops missing the mark? And if so, how can we… [+5467 chars]","In today's Dust-Up opinion column, Morgan makes a deep cut into the business and culture many readers of this site make a living in. Are traditional bike shops missing the mark? And if so, how can we do better? Back in 2006, a friend gave me a bike. It was a …",0,7,male
