Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,num_veh_y,senc,obs,obsm,choc,manv,motor,catr,voie,v1,v2,circ,nbv,vosp,prof,plan,surf,infra,situ,vma,age
201900001545,14,8,2019,0 days 08:25:00,1,5,05023,2,1,1,6,FORGUES (AVENUE DU PROF.),"44,9056000","6,6302000",3,4,2,1957.0,9,8,0,-1,A01,2,0,1,1,1,5,2,94,0.0,,2,2,0,2,1,1,0,1,50,child
201900001545,14,8,2019,0 days 08:25:00,1,5,05023,2,1,1,6,FORGUES (AVENUE DU PROF.),"44,9056000","6,6302000",1,1,1,1991.0,1,8,0,-1,A01,2,0,1,1,1,5,2,94,0.0,,2,2,0,2,1,1,0,1,50,adult
201900001553,3,6,2019,0 days 18:00:00,1,92,92023,2,1,1,6,PORTE DE TRIVAUX (RUE DE) N°57 A 197 ET,"48,7851000","2,2394300",1,4,1,1972.0,1,8,0,-1,A01,2,0,1,1,25,5,3,80,0.0,,2,2,0,1,1,1,0,1,50,child
201900001553,3,6,2019,0 days 18:00:00,1,92,92023,2,1,1,6,PORTE DE TRIVAUX (RUE DE) N°57 A 197 ET,"48,7851000","2,2394300",3,4,2,2014.0,5,8,0,-1,A01,2,0,1,1,25,5,3,80,0.0,,2,2,0,1,1,1,0,1,50,adult
201900001657,13,8,2019,0 days 12:00:00,1,94,94028,2,1,1,3,SEBASTIEN(VILLA),"48,7892500","2,4652200",1,1,1,1968.0,4,1,8,-1,B01,3,0,2,0,1,5,4,SEBASTIEN(VILLA),0.0,,1,1,1,1,1,1,0,1,50,child
201900001657,13,8,2019,0 days 12:00:00,1,94,94028,2,1,1,3,SEBASTIEN(VILLA),"48,7892500","2,4652200",1,4,2,2004.0,5,8,0,-1,B01,3,0,2,0,1,5,4,SEBASTIEN(VILLA),0.0,,1,1,1,1,1,1,0,1,50,adult
201900001736,17,8,2019,0 days 14:15:00,1,84,84069,1,1,1,3,RD974,"44,1607480","5,1468650",1,3,1,1964.0,5,2,-1,-1,B01,2,0,2,3,13,5,3,974,,D,2,2,0,2,3,1,0,1,80,child
201900001736,17,8,2019,0 days 14:15:00,1,84,84069,1,1,1,3,RD974,"44,1607480","5,1468650",1,1,2,1975.0,5,1,-1,-1,B01,2,0,2,3,13,5,3,974,,D,2,2,0,2,3,1,0,1,80,adult
201900001736,17,8,2019,0 days 14:15:00,1,84,84069,1,1,1,3,RD974,"44,1607480","5,1468650",2,1,1,2003.0,5,1,-1,-1,B01,2,0,2,3,13,5,3,974,,D,2,2,0,2,3,1,0,1,80,adult
201900001736,17,8,2019,0 days 14:15:00,1,84,84069,1,1,1,3,RD974,"44,1607480","5,1468650",2,1,2,2010.0,5,1,-1,-1,B01,2,0,2,3,13,5,3,974,,D,2,2,0,2,3,1,0,1,80,adult
201900001737,25,7,2019,0 days 12:50:00,1,84,84126,1,6,1,3,RD977,"44,2051860","5,0223070",1,3,1,1958.0,5,2,-1,-1,B01,2,0,2,2,26,0,3,977,0.0,,3,1,2,1,3,1,5,1,80,child
201900001737,25,7,2019,0 days 12:50:00,1,84,84126,1,6,1,3,RD977,"44,2051860","5,0223070",1,1,2,1979.0,1,1,-1,-1,B01,2,0,2,2,26,0,3,977,0.0,,3,1,2,1,3,1,5,1,80,adult
201900001754,24,10,2019,0 days 17:45:00,1,57,57433,2,1,1,3,Rue de MARANGE,"49,2083540","6,1542470",1,1,1,1960.0,1,1,-1,-1,B01,3,0,2,1,19,5,3,52,,,3,2,0,1,1,1,9,1,50,child
201900001754,24,10,2019,0 days 17:45:00,1,57,57433,2,1,1,3,Rue de MARANGE,"49,2083540","6,1542470",1,4,2,2007.0,5,0,-1,-1,B01,3,0,2,1,19,5,3,52,,,3,2,0,1,1,1,9,1,50,adult
201900001792,21,10,2019,0 days 17:45:00,1,71,71153,2,7,1,1,VILAR (RUE JEAN),"46,7849000","4,4347200",1,1,1,1928.0,5,1,0,-1,B01,1,0,2,1,1,5,4,VILAR (RUE JEAN),0.0,,2,2,0,2,1,1,0,1,50,child
201900001792,21,10,2019,0 days 17:45:00,1,71,71153,2,7,1,1,VILAR (RUE JEAN),"46,7849000","4,4347200",1,3,1,1964.0,5,8,0,-1,B01,1,0,2,1,1,5,4,VILAR (RUE JEAN),0.0,,2,2,0,2,1,1,0,1,50,adult
201900001869,23,10,2019,0 days 11:50:00,1,75,75112,2,7,1,3,AVENUE DU TRONE,"48,8481109","2,3974879",1,1,1,1950.0,0,1,0,-1,B01,1,0,2,4,11,5,4,AVENUE DU TRONE,0.0,,4,4,0,1,1,1,0,1,50,child
201900001869,23,10,2019,0 days 11:50:00,1,75,75112,2,7,1,3,AVENUE DU TRONE,"48,8481109","2,3974879",1,4,1,2005.0,0,2,0,-1,B01,1,0,2,4,11,5,4,AVENUE DU TRONE,0.0,,4,4,0,1,1,1,0,1,50,adult
201900001870,23,10,2019,0 days 18:30:00,5,75,75110,2,2,1,3,RUE DE LANCRY,"48,8698630","2,3607300",1,1,1,1969.0,0,1,0,-1,B01,2,0,2,8,1,5,4,RUE DE LANCRY,0.0,,4,1,1,1,1,1,0,5,30,child
201900001870,23,10,2019,0 days 18:30:00,5,75,75110,2,2,1,3,RUE DE LANCRY,"48,8698630","2,3607300",1,4,2,1992.0,0,8,2,-1,B01,2,0,2,8,1,5,4,RUE DE LANCRY,0.0,,4,1,1,1,1,1,0,5,30,adult
201900001907,23,10,2019,0 days 16:00:00,1,64,64371,2,1,8,6,36 rue Victor Hugo,"43,2208915"," -0,8878753",3,3,1,1930.0,0,0,-1,-1,A01,1,0,1,1,25,5,3,2,0.0,D,1,1,2,1,1,1,0,4,30,child
201900001907,23,10,2019,0 days 16:00:00,1,64,64371,2,1,8,6,36 rue Victor Hugo,"43,2208915"," -0,8878753",1,1,1,2006.0,5,0,-1,-1,A01,1,0,1,1,25,5,3,2,0.0,D,1,1,2,1,1,1,0,4,30,adult
201900001969,25,11,2019,0 days 17:30:00,5,76,76351,2,6,1,3,IRENE JOLIOT CURIE (RUE),"49,5318400","0,1031600",1,4,1,1971.0,0,2,0,-1,B01,0,0,2,7,1,5,3,147,0.0,,1,2,0,1,2,1,0,1,50,child
201900001969,25,11,2019,0 days 17:30:00,5,76,76351,2,6,1,3,IRENE JOLIOT CURIE (RUE),"49,5318400","0,1031600",1,1,1,1998.0,0,1,0,-1,B01,0,0,2,7,1,5,3,147,0.0,,1,2,0,1,2,1,0,1,50,adult
201900001981,25,11,2019,0 days 13:05:00,1,54,54395,2,2,1,1,LEOPOLD (COURS),"48,6970500","6,1756440",1,1,1,1965.0,0,1,0,-1,A01,2,0,2,1,1,5,4,LEOPOLD (COURS),0.0,,1,2,2,1,1,1,0,1,50,child
201900001981,25,11,2019,0 days 13:05:00,1,54,54395,2,2,1,1,LEOPOLD (COURS),"48,6970500","6,1756440",1,4,1,1986.0,1,2,0,-1,A01,2,0,2,1,1,5,4,LEOPOLD (COURS),0.0,,1,2,2,1,1,1,0,1,50,adult
201900002073,23,11,2019,0 days 17:25:00,2,29,29298,1,1,8,2,1076 Moulin de Bondivy,"47,9133560"," -4,3162860",1,1,1,1944.0,5,1,-1,-1,B01,1,0,2,4,1,5,3,2,0.0,R,2,2,0,2,4,2,0,1,80,child
201900002073,23,11,2019,0 days 17:25:00,2,29,29298,1,1,8,2,1076 Moulin de Bondivy,"47,9133560"," -4,3162860",1,4,1,1966.0,5,2,-1,-1,B01,1,0,2,4,1,5,3,2,0.0,R,2,2,0,2,4,2,0,1,80,adult
201900002083,28,11,2019,0 days 05:45:00,1,974,97422,2,1,1,3,Chemin Notre Dame de la Paix," -21,2217070","55,5604410",1,1,1,1970.0,4,1,-1,-1,A01,2,0,2,1,13,5,2,36,0.0,,2,2,0,2,3,1,0,1,50,child
201900002083,28,11,2019,0 days 05:45:00,1,974,97422,2,1,1,3,Chemin Notre Dame de la Paix," -21,2217070","55,5604410",1,2,1,2005.0,2,0,-1,-1,A01,2,0,2,1,13,5,2,36,0.0,,2,2,0,2,3,1,0,1,50,adult
201900002105,16,12,2019,0 days 07:30:00,5,38,38421,2,3,1,3,RUE DE LA PASSERELLE,"45,1940600","5,7674900",1,1,1,1948.0,0,1,0,-1,B01,3,0,2,1,1,5,7,RUE DE LA PASSERELLE,0.0,,2,2,0,1,1,1,0,1,30,child
201900002105,16,12,2019,0 days 07:30:00,5,38,38421,2,3,1,3,RUE DE LA PASSERELLE,"45,1940600","5,7674900",1,3,2,1997.0,0,8,6,-1,B01,3,0,2,1,1,5,7,RUE DE LA PASSERELLE,0.0,,2,2,0,1,1,1,0,1,30,adult
201900002192,29,9,2019,0 days 18:05:00,1,38,38012,2,3,1,3,396 Route de Saint-Genix,"45,5906930","5,6135070",1,4,2,1963.0,5,2,6,-1,B01,3,0,2,4,1,5,3,1516,,,2,2,0,1,2,1,5,1,50,child
201900002192,29,9,2019,0 days 18:05:00,1,38,38012,2,3,1,3,396 Route de Saint-Genix,"45,5906930","5,6135070",1,1,2,1984.0,5,1,-1,-1,B01,3,0,2,4,1,5,3,1516,,,2,2,0,1,2,1,5,1,50,adult
201900002273,19,9,2019,0 days 12:05:00,1,38,38185,2,1,1,6,PLACE VAUCANSON,"45,1881000","5,7284000",3,4,2,1937.0,0,8,0,-1,A01,3,0,1,0,21,5,4,PLACE VAUCANSON,0.0,,2,2,0,1,1,1,0,1,30,child
201900002273,19,9,2019,0 days 12:05:00,1,38,38185,2,1,1,6,PLACE VAUCANSON,"45,1881000","5,7284000",1,1,1,1993.0,0,8,0,-1,A01,3,0,1,0,21,5,4,PLACE VAUCANSON,0.0,,2,2,0,1,1,1,0,1,30,adult
201900002318,17,9,2019,0 days 11:40:00,1,64,64122,2,1,1,6,MADRID (RUE DE),"43,4703700"," -1,5688600",1,1,1,1948.0,4,1,0,-1,B01,1,0,0,0,1,5,4,MADRID (RUE DE),0.0,,1,2,1,2,1,1,0,1,50,child
201900002318,17,9,2019,0 days 11:40:00,1,64,64122,2,1,1,6,MADRID (RUE DE),"43,4703700"," -1,5688600",1,4,2,1979.0,5,8,0,-1,B01,1,0,0,0,1,5,4,MADRID (RUE DE),0.0,,1,2,1,2,1,1,0,1,50,adult
201900002365,19,9,2019,0 days 20:00:00,2,75,75120,2,7,1,3,AVENUE DE LA PORTE DE VINCENNES,"48,8470311","2,4114947",1,1,2,1957.0,1,1,0,-1,A01,1,0,2,8,16,5,4,AVENUE DE LA PORTE DE VINCENNES,0.0,,2,6,0,1,1,1,0,1,50,child
201900002365,19,9,2019,0 days 20:00:00,2,75,75120,2,7,1,3,AVENUE DE LA PORTE DE VINCENNES,"48,8470311","2,4114947",1,4,2,2005.0,5,2,8,-1,A01,1,0,2,8,16,5,4,AVENUE DE LA PORTE DE VINCENNES,0.0,,2,6,0,1,1,1,0,1,50,adult
201900002393,19,9,2019,0 days 17:10:00,1,93,93010,2,1,1,2,VERDUN (AV. DE) 1 A 33,"48,9052330","2,4903640",1,1,1,1975.0,4,2,6,-1,B01,1,0,2,4,2,5,4,VERDUN (AV. DE) 1 A 33,0.0,,2,1,0,1,1,1,0,1,30,child
201900002393,19,9,2019,0 days 17:10:00,1,93,93010,2,1,1,2,VERDUN (AV. DE) 1 A 33,"48,9052330","2,4903640",1,4,1,2007.0,2,8,0,-1,B01,1,0,2,4,2,5,4,VERDUN (AV. DE) 1 A 33,0.0,,2,1,0,1,1,1,0,1,30,adult
201900002423,20,9,2019,0 days 10:25:00,1,34,34096,1,4,1,6,D909,"43,5624760","3,1806360",1,2,1,1936.0,5,2,-1,-1,A01,1,0,2,8,19,6,3,909,,,2,3,0,2,2,1,0,1,90,child
201900002423,20,9,2019,0 days 10:25:00,1,34,34096,1,4,1,6,D909,"43,5624760","3,1806360",1,1,2,1964.0,4,1,-1,-1,A01,1,0,2,8,19,6,3,909,,,2,3,0,2,2,1,0,1,90,adult
201900002432,20,9,2019,0 days 10:05:00,1,18,18015,1,1,7,2,"Route de Clémont, LES CHAMPS DES PRES","47,5158280","2,4022350",1,3,1,1947.0,5,2,9,-1,B01,1,0,2,4,1,5,3,923,,,2,2,0,1,1,1,0,1,80,child
201900002432,20,9,2019,0 days 10:05:00,1,18,18015,1,1,7,2,"Route de Clémont, LES CHAMPS DES PRES","47,5158280","2,4022350",1,1,1,1973.0,4,1,-1,-1,B01,1,0,2,4,1,5,3,923,,,2,2,0,1,1,1,0,1,80,adult
201900002452,11,2,2019,0 days 17:55:00,1,49,49007,2,1,1,6,DUPETIT THOUARS,"47,4634320"," -0,5526160",1,4,2,1984.0,5,2,8,-1,A01,1,15,0,1,2,5,4,DUPETIT THOUARS,0.0,,2,2,0,1,2,1,0,1,30,child
201900002452,11,2,2019,0 days 17:55:00,1,49,49007,2,1,1,6,DUPETIT THOUARS,"47,4634320"," -0,5526160",2,4,2,2014.0,5,3,8,-1,A01,1,15,0,1,2,5,4,DUPETIT THOUARS,0.0,,2,2,0,1,2,1,0,1,30,adult
201900002452,11,2,2019,0 days 17:55:00,1,49,49007,2,1,1,6,DUPETIT THOUARS,"47,4634320"," -0,5526160",2,4,1,2017.0,5,3,8,-1,A01,1,15,0,1,2,5,4,DUPETIT THOUARS,0.0,,2,2,0,1,2,1,0,1,30,adult
201900002518,11,2,2019,0 days 11:43:00,1,75,75103,2,3,1,3,RUE SAINT CLAUDE,"48,8601140","2,3664630",1,3,1,1962.0,0,8,0,-1,A01,2,0,2,2,1,5,4,RUE SAINT CLAUDE,0.0,,-1,2,0,2,1,1,0,1,30,child
201900002518,11,2,2019,0 days 11:43:00,1,75,75103,2,3,1,3,RUE SAINT CLAUDE,"48,8601140","2,3664630",1,1,1,1987.0,9,1,0,-1,A01,2,0,2,2,1,5,4,RUE SAINT CLAUDE,0.0,,-1,2,0,2,1,1,0,1,30,adult
201900002563,13,2,2019,0 days 14:50:00,1,26,26146,1,1,1,3,RD 541 PR 15.100,"44,4208698","4,8708923",1,1,1,1965.0,5,1,-1,-1,A01,1,0,2,1,19,6,3,541,,,2,2,0,2,1,1,0,1,80,child
201900002563,13,2,2019,0 days 14:50:00,1,26,26146,1,1,1,3,RD 541 PR 15.100,"44,4208698","4,8708923",1,3,1,1989.0,5,2,9,-1,A01,1,0,2,1,19,6,3,541,,,2,2,0,2,1,1,0,1,80,adult
201900002579,5,2,2019,0 days 19:10:00,5,42,42187,2,1,1,1,FUYANT (RUE DU),"46,0430420","4,0535410",1,1,2,1966.0,3,1,0,-1,B01,3,0,2,2,19,0,4,FUYANT (RUE DU),0.0,,1,2,1,1,1,1,0,1,50,child
201900002579,5,2,2019,0 days 19:10:00,5,42,42187,2,1,1,1,FUYANT (RUE DU),"46,0430420","4,0535410",1,4,1,1986.0,0,8,0,-1,B01,3,0,2,2,19,0,4,FUYANT (RUE DU),0.0,,1,2,1,1,1,1,0,1,50,adult
201900002579,5,2,2019,0 days 19:10:00,5,42,42187,2,1,1,1,FUYANT (RUE DU),"46,0430420","4,0535410",2,4,2,2012.0,0,2,0,-1,B01,3,0,2,2,19,0,4,FUYANT (RUE DU),0.0,,1,2,1,1,1,1,0,1,50,adult
201900002618,9,2,2019,0 days 15:50:00,1,972,97213,1,1,1,3,PELLETIER (ROUTE DE),"14,6566850"," -60,9785100",1,4,1,1970.0,0,1,0,0,B01,2,0,2,0,0,5,3,3,2.0,,2,2,0,2,3,1,0,1,50,child
201900002618,9,2,2019,0 days 15:50:00,1,972,97213,1,1,1,3,PELLETIER (ROUTE DE),"14,6566850"," -60,9785100",1,3,1,2001.0,0,2,8,-1,B01,2,0,2,0,0,5,3,3,2.0,,2,2,0,2,3,1,0,1,50,adult
201900002628,9,7,2019,0 days 16:50:00,1,973,97302,2,1,1,2,MANGO (CITE),"4,9325935"," -52,3185575",1,4,1,1955.0,5,8,0,-1,B01,1,0,2,4,1,5,4,MANGO (CITE),0.0,,2,2,0,1,1,1,0,1,50,child
201900002628,9,7,2019,0 days 16:50:00,1,973,97302,2,1,1,2,MANGO (CITE),"4,9325935"," -52,3185575",1,1,1,1978.0,5,1,0,-1,B01,1,0,2,4,1,5,4,MANGO (CITE),0.0,,2,2,0,1,1,1,0,1,50,adult
201900002676,9,7,2019,0 days 17:30:00,1,37,37208,2,2,1,3,BELLERIE (RUE DE LA),"47,3502651","0,7404631",1,1,1,1961.0,9,1,8,-1,A01,3,0,2,1,16,5,4,BELLERIE (RUE DE LA),0.0,,2,2,0,2,1,1,0,1,50,child
201900002676,9,7,2019,0 days 17:30:00,1,37,37208,2,2,1,3,BELLERIE (RUE DE LA),"47,3502651","0,7404631",1,4,2,2007.0,5,2,0,-1,A01,3,0,2,1,16,5,4,BELLERIE (RUE DE LA),0.0,,2,2,0,2,1,1,0,1,50,adult
201900002680,8,7,2019,0 days 17:15:00,1,35,35281,2,2,7,3,ALBERT 1ER (BD),"48,0902936"," -1,6927318",1,1,1,1958.0,0,1,0,-1,A01,2,0,2,1,15,5,4,ALBERT 1ER (BD),0.0,,2,4,0,1,1,1,0,1,50,child
201900002680,8,7,2019,0 days 17:15:00,1,35,35281,2,2,7,3,ALBERT 1ER (BD),"48,0902936"," -1,6927318",1,4,1,1993.0,1,2,6,-1,A01,2,0,2,1,15,5,4,ALBERT 1ER (BD),0.0,,2,4,0,1,1,1,0,1,50,adult
201900002899,25,7,2019,0 days 18:30:00,1,29,29103,2,4,1,3,Rue Hervé de Guébriant,"48,4474450"," -4,2700320",1,1,1,1972.0,4,1,-1,-1,B01,3,0,2,3,11,5,4,,0.0,,2,2,0,1,1,1,5,5,50,child
201900002899,25,7,2019,0 days 18:30:00,1,29,29103,2,4,1,3,Rue Hervé de Guébriant,"48,4474450"," -4,2700320",1,4,1,2003.0,5,0,-1,-1,B01,3,0,2,3,11,5,4,,0.0,,2,2,0,1,1,1,5,5,50,adult
201900002960,16,8,2019,0 days 18:35:00,1,62,62571,1,1,1,3,Route de Berck,"50,4350510","1,6093290",1,3,1,1942.0,5,2,-1,-1,B01,1,0,2,1,1,5,3,940,,D,2,2,1,1,1,1,0,5,80,child
201900002960,16,8,2019,0 days 18:35:00,1,62,62571,1,1,1,3,Route de Berck,"50,4350510","1,6093290",1,1,2,1981.0,5,1,-1,-1,B01,1,0,2,1,1,5,3,940,,D,2,2,1,1,1,1,0,5,80,adult
201900002961,22,10,2019,0 days 09:35:00,1,69,69266,2,1,8,6,ROGER SALENGRO     (Avenue),"45,7785600","4,8798600",3,4,1,1942.0,0,0,0,0,A01,1,0,1,2,17,0,4,AVENUE ROGER SALENGRO,0.0,,2,0,0,1,1,2,0,1,50,child
201900002961,22,10,2019,0 days 09:35:00,1,69,69266,2,1,8,6,ROGER SALENGRO     (Avenue),"45,7785600","4,8798600",1,1,2,1977.0,0,2,0,-1,A01,1,0,1,2,17,0,4,AVENUE ROGER SALENGRO,0.0,,2,0,0,1,1,2,0,1,50,adult
201900002988,22,10,2019,0 days 11:10:00,1,59,59350,2,9,1,3,DEFRENNE ADOLPHE RUE,"50,6495500","2,9866700",1,1,1,1956.0,0,1,0,-1,B01,3,0,2,7,9,5,4,DEFRENNE ADOLPHE RUE,0.0,,2,0,0,1,1,1,0,1,50,child
201900002988,22,10,2019,0 days 11:10:00,1,59,59350,2,9,1,3,DEFRENNE ADOLPHE RUE,"50,6495500","2,9866700",1,4,1,2006.0,0,8,0,-1,B01,3,0,2,7,9,5,4,DEFRENNE ADOLPHE RUE,0.0,,2,0,0,1,1,1,0,1,50,adult
201900002992,8,6,2019,0 days 13:55:00,1,68,68019,1,3,1,1,CD 468,"48,0959810","7,5334860",1,1,1,1974.0,5,8,-1,-1,B01,2,0,0,8,0,5,3,468,,,2,1,0,1,1,1,0,1,80,child
201900002992,8,6,2019,0 days 13:55:00,1,68,68019,1,3,1,1,CD 468,"48,0959810","7,5334860",1,3,1,2012.0,5,2,-1,-1,B01,2,0,0,8,0,5,3,468,,,2,1,0,1,1,1,0,1,80,adult
201900002994,13,8,2019,0 days 14:40:00,1,79,79213,2,1,1,3,31 avenue de lauzon,"46,6096020"," -0,2355090",1,3,1,1936.0,5,9,-1,-1,B01,2,0,0,0,2,5,3,938,,,2,2,0,1,1,1,0,1,50,child
201900002994,13,8,2019,0 days 14:40:00,1,79,79213,2,1,1,3,31 avenue de lauzon,"46,6096020"," -0,2355090",1,1,1,1966.0,4,1,-1,-1,B01,2,0,0,0,2,5,3,938,,,2,2,0,1,1,1,0,1,50,adult
201900003008,14,8,2019,0 days 12:00:00,1,65,65006,1,1,1,2,PK 6+800- D113,"42,8877072","0,3213380",1,1,1,1969.0,5,1,-1,-1,A01,2,0,2,1,2,5,3,113,0.0,,2,2,0,2,1,1,0,1,80,child
201900003008,14,8,2019,0 days 12:00:00,1,65,65006,1,1,1,2,PK 6+800- D113,"42,8877072","0,3213380",2,1,2,1973.0,5,1,-1,-1,A01,2,0,2,1,2,5,3,113,0.0,,2,2,0,2,1,1,0,1,80,adult
201900003008,14,8,2019,0 days 12:00:00,1,65,65006,1,1,1,2,PK 6+800- D113,"42,8877072","0,3213380",1,4,1,1982.0,5,2,-1,-1,A01,2,0,2,1,2,5,3,113,0.0,,2,2,0,2,1,1,0,1,80,adult
201900003008,14,8,2019,0 days 12:00:00,1,65,65006,1,1,1,2,PK 6+800- D113,"42,8877072","0,3213380",2,1,2,2009.0,5,1,-1,-1,A01,2,0,2,1,2,5,3,113,0.0,,2,2,0,2,1,1,0,1,80,adult
201900003008,14,8,2019,0 days 12:00:00,1,65,65006,1,1,1,2,PK 6+800- D113,"42,8877072","0,3213380",2,1,1,2010.0,5,1,-1,-1,A01,2,0,2,1,2,5,3,113,0.0,,2,2,0,2,1,1,0,1,80,adult
201900003008,14,8,2019,0 days 12:00:00,1,65,65006,1,1,1,2,PK 6+800- D113,"42,8877072","0,3213380",2,1,2,2013.0,5,1,-1,-1,A01,2,0,2,1,2,5,3,113,0.0,,2,2,0,2,1,1,0,1,80,adult
201900003076,1,6,2019,0 days 15:00:00,1,28,28269,2,2,1,3,Rue de Chartres,"48,3955660","1,4928140",1,3,1,1928.0,5,4,-1,-1,A01,3,0,2,1,19,5,3,114.3,,,2,2,0,1,1,1,0,1,50,child
201900003076,1,6,2019,0 days 15:00:00,1,28,28269,2,2,1,3,Rue de Chartres,"48,3955660","1,4928140",1,1,1,1995.0,0,1,-1,-1,A01,3,0,2,1,19,5,3,114.3,,,2,2,0,1,1,1,0,1,50,adult
201900003114,22,10,2019,0 days 18:15:00,2,75,75120,2,4,1,3,AVENUE LEON GAUMONT,"48,8510200","2,4158100",1,1,1,1900.0,0,2,8,-1,B01,2,0,2,8,13,5,4,AVENUE LEON GAUMONT,0.0,,2,2,-1,1,1,1,0,1,50,child
201900003114,22,10,2019,0 days 18:15:00,2,75,75120,2,4,1,3,AVENUE LEON GAUMONT,"48,8510200","2,4158100",1,4,2,1976.0,0,2,8,-1,B01,2,0,2,8,13,5,4,AVENUE LEON GAUMONT,0.0,,2,2,-1,1,1,1,0,1,50,adult
201900003121,22,10,2019,0 days 20:55:00,5,75,75119,2,7,1,5,PLACE AUGUSTE BARON,"48,9001468","2,3873126",1,1,2,1973.0,0,1,0,-1,C01,1,0,2,9,1,5,4,PLACE AUGUSTE BARON,0.0,,1,4,1,1,1,1,0,5,50,child
201900003121,22,10,2019,0 days 20:55:00,5,75,75119,2,7,1,5,PLACE AUGUSTE BARON,"48,9001468","2,3873126",1,1,1,1981.0,0,1,0,-1,C01,1,0,2,9,1,5,4,PLACE AUGUSTE BARON,0.0,,1,4,1,1,1,1,0,5,50,adult
201900003121,22,10,2019,0 days 20:55:00,5,75,75119,2,7,1,5,PLACE AUGUSTE BARON,"48,9001468","2,3873126",1,4,2,2000.0,0,2,8,-1,C01,1,0,2,9,1,5,4,PLACE AUGUSTE BARON,0.0,,1,4,1,1,1,1,0,5,50,adult
201900003128,7,6,2019,0 days 17:25:00,1,971,97132,2,1,1,3,Rue de la dissidence,"15,9700650"," -61,6428620",1,1,1,1963.0,5,1,-1,-1,A01,3,0,2,1,18,5,4,,,,2,2,0,2,4,1,0,1,50,child
201900003128,7,6,2019,0 days 17:25:00,1,971,97132,2,1,1,3,Rue de la dissidence,"15,9700650"," -61,6428620",1,4,1,1999.0,5,0,-1,-1,A01,3,0,2,1,18,5,4,,,,2,2,0,2,4,1,0,1,50,adult
201900003131,6,6,2019,0 days 17:45:00,1,62,62261,2,9,1,3,Avenue d'Étaples,"50,5069470","1,6273140",1,1,2,1939.0,5,1,-1,-1,A01,1,0,2,1,26,0,3,940,,,1,1,0,1,1,1,0,1,50,child
201900003131,6,6,2019,0 days 17:45:00,1,62,62261,2,9,1,3,Avenue d'Étaples,"50,5069470","1,6273140",1,4,1,2001.0,2,0,-1,-1,A01,1,0,2,1,26,0,3,940,,,1,1,0,1,1,1,0,1,50,adult
201900003142,3,6,2019,0 days 16:20:00,1,974,97413,2,3,1,3,"Rue Adrien Lagourgue, LE PITON"," -21,2166610","55,3080870",1,1,1,1940.0,5,1,-1,-1,B01,2,0,2,1,1,5,3,11,0.0,D,2,2,0,2,1,1,0,1,50,child
201900003142,3,6,2019,0 days 16:20:00,1,974,97413,2,3,1,3,"Rue Adrien Lagourgue, LE PITON"," -21,2166610","55,3080870",1,4,1,1987.0,5,0,-1,-1,B01,2,0,2,1,1,5,3,11,0.0,D,2,2,0,2,1,1,0,1,50,adult
201900003152,22,10,2019,0 days 16:15:00,1,75,75111,2,2,1,6,RUE DE CHARONNE,"48,8535785","2,3804157",1,1,2,1972.0,1,8,0,-1,A01,2,0,1,1,1,5,4,RUE DE CHARONNE,0.0,,2,2,-1,1,1,1,0,1,30,child
201900003152,22,10,2019,0 days 16:15:00,1,75,75111,2,2,1,6,RUE DE CHARONNE,"48,8535785","2,3804157",3,4,1,2014.0,0,0,-1,-1,A01,2,0,1,1,1,5,4,RUE DE CHARONNE,0.0,,2,2,-1,1,1,1,0,1,30,adult
201900003166,17,8,2019,0 days 12:05:00,1,50,50487,1,1,2,4,Grande Boussardière,"48,5248470"," -1,3100960",1,4,1,1943.0,5,2,-1,-1,E01,2,0,2,4,1,0,3,30,0.0,,2,2,0,2,1,2,0,1,80,child
201900003166,17,8,2019,0 days 12:05:00,1,50,50487,1,1,2,4,Grande Boussardière,"48,5248470"," -1,3100960",1,3,1,1950.0,5,2,-1,-1,E01,2,0,2,4,1,0,3,30,0.0,,2,2,0,2,1,2,0,1,80,adult
201900003166,17,8,2019,0 days 12:05:00,1,50,50487,1,1,2,4,Grande Boussardière,"48,5248470"," -1,3100960",1,3,1,1959.0,5,2,-1,-1,E01,2,0,2,4,1,0,3,30,0.0,,2,2,0,2,1,2,0,1,80,adult
201900003166,17,8,2019,0 days 12:05:00,1,50,50487,1,1,2,4,Grande Boussardière,"48,5248470"," -1,3100960",1,4,1,1968.0,5,1,-1,-1,E01,2,0,2,4,1,0,3,30,0.0,,2,2,0,2,1,2,0,1,80,adult
201900003166,17,8,2019,0 days 12:05:00,1,50,50487,1,1,2,4,Grande Boussardière,"48,5248470"," -1,3100960",1,1,1,2000.0,1,1,-1,-1,E01,2,0,2,4,1,0,3,30,0.0,,2,2,0,2,1,2,0,1,80,adult
201900003224,14,8,2019,0 days 11:35:00,1,17,17459,1,1,1,3,Lieu dit Le Moulin à vent.,"45,9174380"," -0,4453770",1,3,1,1951.0,5,0,-1,-1,B01,1,0,2,8,1,5,3,939,,,2,2,0,1,1,1,0,1,80,child
201900003224,14,8,2019,0 days 11:35:00,1,17,17459,1,1,1,3,Lieu dit Le Moulin à vent.,"45,9174380"," -0,4453770",1,1,2,1976.0,5,1,-1,-1,B01,1,0,2,8,1,5,3,939,,,2,2,0,1,1,1,0,1,80,adult
